Episode #,State,Action,Reward,Next State,Terminated
48,[0.092004  0.0506094],1,-1.0,[0.14020802 0.04820402],0
48,[0.14020802 0.04820402],1,-1.0,[0.18612997 0.04592194],0
48,[0.18612997 0.04592194],1,-1.0,[0.22993164 0.04380167],0
48,[0.22993164 0.04380167],1,-1.0,[0.27180487 0.04187322],0
48,[0.27180487 0.04187322],1,-1.0,[0.31196415 0.04015931],0
48,[0.31196415 0.04015931],1,-1.0,[0.3506407  0.03867656],0
48,[0.3506407  0.03867656],1,-1.0,[0.38807753 0.0374368 ],0
48,[0.38807753 0.0374368 ],1,-1.0,[0.42452568 0.03644816],0
48,[0.42452568 0.03644816],2,-1.0,[0.4612417  0.03671601],0
48,[0.4612417  0.03671601],2,-1.0,[0.49849275 0.03725105],0
48,[0.49849275 0.03725105],2,-1.0,[0.5365557  0.03806293],1
49,"(array([-0.5850407,  0.       ], dtype=float32), {})",2,-1.0,[-0.58358246  0.00145821],0
49,[-0.58358246  0.00145821],2,-1.0,[-0.5806768   0.00290566],0
49,[-0.5806768   0.00290566],2,-1.0,[-0.57634515  0.00433166],0
49,[-0.57634515  0.00433166],2,-1.0,[-0.5706195   0.00572561],0
49,[-0.5706195   0.00572561],2,-1.0,[-0.5635424  0.0070771],0
49,[-0.5635424  0.0070771],2,-1.0,[-0.5551665   0.00837596],0
49,[-0.5551665   0.00837596],2,-1.0,[-0.5455541   0.00961236],0
49,[-0.5455541   0.00961236],2,-1.0,[-0.5347772   0.01077691],0
49,[-0.5347772   0.01077691],2,-1.0,[-0.5229165   0.01186073],0
49,[-0.5229165   0.01186073],2,-1.0,[-0.51006085  0.01285561],0
49,[-0.51006085  0.01285561],2,-1.0,[-0.49630678  0.01375411],0
49,[-0.49630678  0.01375411],2,-1.0,[-0.48175713  0.01454964],0
49,[-0.48175713  0.01454964],1,-1.0,[-0.46752048  0.01423666],0
49,[-0.46752048  0.01423666],0,-1.0,[-0.4547024   0.01281805],0
49,[-0.4547024   0.01281805],0,-1.0,[-0.44339743  0.011305  ],0
49,[-0.44339743  0.011305  ],0,-1.0,[-0.43368816  0.00970927],0
49,[-0.43368816  0.00970927],0,-1.0,[-0.42564505  0.00804309],0
49,[-0.42564505  0.00804309],0,-1.0,[-0.4193261   0.00631897],0
49,[-0.4193261   0.00631897],0,-1.0,[-0.41477647  0.00454961],0
49,[-0.41477647  0.00454961],0,-1.0,[-0.4120286   0.00274787],0
49,[-0.4120286   0.00274787],0,-1.0,[-0.411102    0.00092663],0
49,[-0.411102    0.00092663],0,-1.0,[-0.41200316 -0.00090117],0
49,[-0.41200316 -0.00090117],0,-1.0,[-0.41472575 -0.00272259],0
49,[-0.41472575 -0.00272259],0,-1.0,[-0.41925046 -0.0045247 ],0
49,[-0.41925046 -0.0045247 ],0,-1.0,[-0.42554504 -0.00629459],0
49,[-0.42554504 -0.00629459],0,-1.0,[-0.43356448 -0.00801943],0
49,[-0.43356448 -0.00801943],0,-1.0,[-0.44325098 -0.00968651],0
49,[-0.44325098 -0.00968651],0,-1.0,[-0.4545343 -0.0112833],0
49,[-0.4545343 -0.0112833],0,-1.0,[-0.46733186 -0.01279759],0
49,[-0.46733186 -0.01279759],0,-1.0,[-0.48154944 -0.01421759],0
49,[-0.48154944 -0.01421759],0,-1.0,[-0.49708158 -0.01553212],0
49,[-0.49708158 -0.01553212],0,-1.0,[-0.51381236 -0.01673079],0
49,[-0.51381236 -0.01673079],0,-1.0,[-0.53161657 -0.01780418],0
49,[-0.53161657 -0.01780418],1,-1.0,[-0.5493606  -0.01774405],0
49,[-0.5493606  -0.01774405],1,-1.0,[-0.56691164 -0.01755103],0
49,[-0.56691164 -0.01755103],1,-1.0,[-0.58413875 -0.0172271 ],0
49,[-0.58413875 -0.0172271 ],1,-1.0,[-0.60091424 -0.01677554],0
49,[-0.60091424 -0.01677554],1,-1.0,[-0.61711514 -0.01620086],0
49,[-0.61711514 -0.01620086],1,-1.0,[-0.6326238  -0.01550865],0
49,[-0.6326238  -0.01550865],1,-1.0,[-0.6473292  -0.01470546],0
49,[-0.6473292  -0.01470546],1,-1.0,[-0.66112787 -0.01379865],0
49,[-0.66112787 -0.01379865],1,-1.0,[-0.6739241 -0.0127962],0
49,[-0.6739241 -0.0127962],1,-1.0,[-0.6856307  -0.01170659],0
49,[-0.6856307  -0.01170659],1,-1.0,[-0.6961693  -0.01053864],0
49,[-0.6961693  -0.01053864],1,-1.0,[-0.70547074 -0.00930141],0
49,[-0.70547074 -0.00930141],1,-1.0,[-0.71347475 -0.00800405],0
49,[-0.71347475 -0.00800405],1,-1.0,[-0.7201305  -0.00665575],0
49,[-0.7201305  -0.00665575],1,-1.0,[-0.7253962  -0.00526569],0
49,[-0.7253962  -0.00526569],1,-1.0,[-0.72923917 -0.00384298],0
49,[-0.72923917 -0.00384298],1,-1.0,[-0.73163587 -0.00239666],0
49,[-0.73163587 -0.00239666],1,-1.0,[-0.73257154 -0.00093572],0
49,[-0.73257154 -0.00093572],1,-1.0,[-7.3204064e-01  5.3090835e-04],0
49,[-7.3204064e-01  5.3090835e-04],1,-1.0,[-0.73004633  0.00199431],0
49,[-0.73004633  0.00199431],1,-1.0,[-0.72660077  0.00344556],0
49,[-0.72660077  0.00344556],1,-1.0,[-0.7217251   0.00487569],0
49,[-0.7217251   0.00487569],1,-1.0,[-0.7154494   0.00627568],0
49,[-0.7154494   0.00627568],1,-1.0,[-0.70781296  0.00763642],0
49,[-0.70781296  0.00763642],1,-1.0,[-0.6988642   0.00894877],0
49,[-0.6988642   0.00894877],1,-1.0,[-0.6886607   0.01020352],0
49,[-0.6886607   0.01020352],1,-1.0,[-0.67726916  0.01139151],0
49,[-0.67726916  0.01139151],2,-1.0,[-0.66376555  0.01350365],0
49,[-0.66376555  0.01350365],2,-1.0,[-0.64824134  0.01552419],0
49,[-0.64824134  0.01552419],2,-1.0,[-0.630804    0.01743738],0
49,[-0.630804    0.01743738],2,-1.0,[-0.6115763   0.01922763],0
49,[-0.6115763   0.01922763],2,-1.0,[-0.5906965   0.02087982],0
49,[-0.5906965   0.02087982],2,-1.0,[-0.5683169   0.02237966],0
49,[-0.5683169   0.02237966],2,-1.0,[-0.5446028   0.02371405],0
49,[-0.5446028   0.02371405],2,-1.0,[-0.51973134  0.02487147],0
49,[-0.51973134  0.02487147],2,-1.0,[-0.49388888  0.02584247],0
49,[-0.49388888  0.02584247],1,-1.0,[-0.46826893  0.02561994],0
49,[-0.46826893  0.02561994],1,-1.0,[-0.44306207  0.02520687],0
49,[-0.44306207  0.02520687],1,-1.0,[-0.41845337  0.0246087 ],0
49,[-0.41845337  0.0246087 ],1,-1.0,[-0.39462024  0.02383312],0
49,[-0.39462024  0.02383312],1,-1.0,[-0.3717305   0.02288974],0
49,[-0.3717305   0.02288974],1,-1.0,[-0.34994078  0.02178973],0
49,[-0.34994078  0.02178973],1,-1.0,[-0.32939535  0.02054542],0
49,[-0.32939535  0.02054542],1,-1.0,[-0.31022546  0.0191699 ],0
49,[-0.31022546  0.0191699 ],1,-1.0,[-0.29254878  0.01767667],0
49,[-0.29254878  0.01767667],1,-1.0,[-0.27646953  0.01607926],0
49,[-0.27646953  0.01607926],1,-1.0,[-0.26207855  0.01439098],0
49,[-0.26207855  0.01439098],1,-1.0,[-0.24945384  0.0126247 ],0
49,[-0.24945384  0.0126247 ],1,-1.0,[-0.23866116  0.01079269],0
49,[-0.23866116  0.01079269],1,-1.0,[-0.2297546   0.00890657],0
49,[-0.2297546   0.00890657],1,-1.0,[-0.2227773   0.00697728],0
49,[-0.2227773   0.00697728],1,-1.0,[-0.21776217  0.00501514],0
49,[-0.21776217  0.00501514],1,-1.0,[-0.21473226  0.00302991],0
49,[-0.21473226  0.00302991],1,-1.0,[-0.21370131  0.00103096],0
49,[-0.21370131  0.00103096],1,-1.0,[-0.21467394 -0.00097263],0
49,[-0.21467394 -0.00097263],1,-1.0,[-0.2176458  -0.00297185],0
49,[-0.2176458  -0.00297185],1,-1.0,[-0.2226034  -0.00495761],0
49,[-0.2226034  -0.00495761],0,-1.0,[-0.23052396 -0.00792056],0
49,[-0.23052396 -0.00792056],0,-1.0,[-0.24137013 -0.01084617],0
49,[-0.24137013 -0.01084617],0,-1.0,[-0.255089   -0.01371889],0
49,[-0.255089   -0.01371889],0,-1.0,[-0.27161092 -0.01652189],0
49,[-0.27161092 -0.01652189],0,-1.0,[-0.29084778 -0.01923686],0
49,[-0.29084778 -0.01923686],0,-1.0,[-0.31269184 -0.02184406],0
49,[-0.31269184 -0.02184406],0,-1.0,[-0.33701423 -0.02432241],0
49,[-0.33701423 -0.02432241],0,-1.0,[-0.3636641  -0.02664986],0
49,[-0.3636641  -0.02664986],0,-1.0,[-0.39246798 -0.02880387],0
49,[-0.39246798 -0.02880387],0,-1.0,[-0.42323014 -0.03076218],0
49,[-0.42323014 -0.03076218],0,-1.0,[-0.45573378 -0.03250362],0
49,[-0.45573378 -0.03250362],0,-1.0,[-0.48974288 -0.0340091 ],0
49,[-0.48974288 -0.0340091 ],0,-1.0,[-0.52500546 -0.03526258],0
49,[-0.52500546 -0.03526258],0,-1.0,[-0.5612575  -0.03625203],0
49,[-0.5612575  -0.03625203],0,-1.0,[-0.5982277  -0.03697019],0
49,[-0.5982277  -0.03697019],0,-1.0,[-0.6356428  -0.03741514],0
49,[-0.6356428  -0.03741514],0,-1.0,[-0.6732334  -0.03759054],0
49,[-0.6732334  -0.03759054],0,-1.0,[-0.71073896 -0.0375056 ],0
49,[-0.71073896 -0.0375056 ],0,-1.0,[-0.7479136  -0.03717463],0
49,[-0.7479136  -0.03717463],0,-1.0,[-0.78453   -0.0366164],0
49,[-0.78453   -0.0366164],1,-1.0,[-0.81938326 -0.03485324],0
49,[-0.81938326 -0.03485324],1,-1.0,[-0.85229796 -0.03291474],0
49,[-0.85229796 -0.03291474],1,-1.0,[-0.88312805 -0.03083004],0
49,[-0.88312805 -0.03083004],1,-1.0,[-0.91175485 -0.02862681],0
49,[-0.91175485 -0.02862681],1,-1.0,[-0.9380852  -0.02633036],0
49,[-0.9380852  -0.02633036],1,-1.0,[-0.9620483  -0.02396311],0
49,[-0.9620483  -0.02396311],1,-1.0,[-0.9835925  -0.02154423],0
49,[-0.9835925  -0.02154423],1,-1.0,[-1.0026821  -0.01908961],0
49,[-1.0026821  -0.01908961],1,-1.0,[-1.019294   -0.01661187],0
49,[-1.019294   -0.01661187],1,-1.0,[-1.0334146  -0.01412062],0
49,[-1.0334146  -0.01412062],1,-1.0,[-1.0450374  -0.01162276],0
49,[-1.0450374  -0.01162276],1,-1.0,[-1.0541602  -0.00912281],0
49,[-1.0541602  -0.00912281],1,-1.0,[-1.0607836  -0.00662336],0
49,[-1.0607836  -0.00662336],2,-1.0,[-1.063909   -0.00312543],0
49,[-1.063909   -0.00312543],2,-1.0,[-1.0635376e+00  3.7142454e-04],0
49,[-1.0635376e+00  3.7142454e-04],2,-1.0,[-1.0596691   0.00386842],0
49,[-1.0596691   0.00386842],2,-1.0,[-1.0523025   0.00736667],0
49,[-1.0523025   0.00736667],2,-1.0,[-1.0414361   0.01086638],0
49,[-1.0414361   0.01086638],2,-1.0,[-1.02707     0.01436601],0
49,[-1.02707     0.01436601],2,-1.0,[-1.0092087   0.01786145],0
49,[-1.0092087   0.01786145],2,-1.0,[-0.9878634   0.02134523],0
49,[-0.9878634   0.02134523],2,-1.0,[-0.9630577   0.02480573],0
49,[-0.9630577   0.02480573],2,-1.0,[-0.9348312   0.02822651],0
49,[-0.9348312   0.02822651],2,-1.0,[-0.9032454  0.0315858],0
49,[-0.9032454  0.0315858],2,-1.0,[-0.8683891   0.03485628],0
49,[-0.8683891   0.03485628],2,-1.0,[-0.83038396  0.03800513],0
49,[-0.83038396  0.03800513],2,-1.0,[-0.7893893   0.04099467],0
49,[-0.7893893   0.04099467],2,-1.0,[-0.7456058   0.04378348],0
49,[-0.7456058   0.04378348],2,-1.0,[-0.6992777   0.04632813],0
49,[-0.6992777   0.04632813],2,-1.0,[-0.6506921   0.04858557],0
49,[-0.6506921   0.04858557],2,-1.0,[-0.6001763   0.05051584],0
49,[-0.6001763   0.05051584],2,-1.0,[-0.5480911   0.05208514],0
49,[-0.5480911   0.05208514],2,-1.0,[-0.49482247  0.05326866],0
49,[-0.49482247  0.05326866],2,-1.0,[-0.44076937  0.05405311],0
49,[-0.44076937  0.05405311],2,-1.0,[-0.3863311   0.05443826],0
49,[-0.3863311   0.05443826],2,-1.0,[-0.3318935   0.05443761],0
49,[-0.3318935   0.05443761],2,-1.0,[-0.27781573  0.05407778],0
49,[-0.27781573  0.05407778],2,-1.0,[-0.22441877  0.05339696],0
49,[-0.22441877  0.05339696],2,-1.0,[-0.1719763   0.05244247],0
49,[-0.1719763   0.05244247],2,-1.0,[-0.12070842  0.05126788],0
49,[-0.12070842  0.05126788],2,-1.0,[-0.0707784   0.04993001],0
49,[-0.0707784   0.04993001],2,-1.0,[-0.02229224  0.04848616],0
49,[-0.02229224  0.04848616],2,-1.0,[0.02469951 0.04699175],0
49,[0.02469951 0.04699175],2,-1.0,[0.07019812 0.04549861],0
49,[0.07019812 0.04549861],2,-1.0,[0.11425196 0.04405385],0
49,[0.11425196 0.04405385],2,-1.0,[0.15695123 0.04269926],0
49,[0.15695123 0.04269926],2,-1.0,[0.19842254 0.04147131],0
49,[0.19842254 0.04147131],2,-1.0,[0.23882385 0.04040131],0
49,[0.23882385 0.04040131],2,-1.0,[0.27833983 0.03951599],0
49,[0.27833983 0.03951599],2,-1.0,[0.31717792 0.03883809],0
49,[0.31717792 0.03883809],2,-1.0,[0.35556492 0.038387  ],0
49,[0.35556492 0.038387  ],2,-1.0,[0.39374438 0.03817945],0
49,[0.39374438 0.03817945],2,-1.0,[0.43197435 0.03822999],0
49,[0.43197435 0.03822999],2,-1.0,[0.4705258  0.03855142],0
49,[0.4705258  0.03855142],2,-1.0,[0.50968087 0.03915505],1
50,"(array([-0.41774315,  0.        ], dtype=float32), {})",1,-1.0,[-0.4185238  -0.00078064],0
50,[-0.4185238  -0.00078064],1,-1.0,[-0.4200795  -0.00155572],0
50,[-0.4200795  -0.00155572],1,-1.0,[-0.4223992  -0.00231969],0
50,[-0.4223992  -0.00231969],0,-1.0,[-0.42646626 -0.00406708],0
50,[-0.42646626 -0.00406708],0,-1.0,[-0.43225157 -0.00578531],0
50,[-0.43225157 -0.00578531],0,-1.0,[-0.43971345 -0.00746187],0
50,[-0.43971345 -0.00746187],0,-1.0,[-0.44879785 -0.00908439],0
50,[-0.44879785 -0.00908439],0,-1.0,[-0.45943853 -0.0106407 ],0
50,[-0.45943853 -0.0106407 ],0,-1.0,[-0.47155747 -0.01211894],0
50,[-0.47155747 -0.01211894],0,-1.0,[-0.48506513 -0.01350766],0
50,[-0.48506513 -0.01350766],0,-1.0,[-0.49986115 -0.01479602],0
50,[-0.49986115 -0.01479602],0,-1.0,[-0.51583505 -0.0159739 ],0
50,[-0.51583505 -0.0159739 ],0,-1.0,[-0.5328672  -0.01703213],0
50,[-0.5328672  -0.01703213],0,-1.0,[-0.5508298  -0.01796262],0
50,[-0.5508298  -0.01796262],0,-1.0,[-0.5695884  -0.01875862],0
50,[-0.5695884  -0.01875862],0,-1.0,[-0.5890032  -0.01941479],0
50,[-0.5890032  -0.01941479],0,-1.0,[-0.6089306 -0.0199274],0
50,[-0.6089306 -0.0199274],0,-1.0,[-0.629225   -0.02029437],0
50,[-0.629225   -0.02029437],0,-1.0,[-0.64974034 -0.02051537],0
50,[-0.64974034 -0.02051537],0,-1.0,[-0.6703321  -0.02059173],0
50,[-0.6703321  -0.02059173],0,-1.0,[-0.6908585  -0.02052642],0
50,[-0.6908585  -0.02052642],0,-1.0,[-0.7111825  -0.02032396],0
50,[-0.7111825  -0.02032396],0,-1.0,[-0.7311726  -0.01999017],0
50,[-0.7311726  -0.01999017],0,-1.0,[-0.7507047  -0.01953205],0
50,[-0.7507047  -0.01953205],0,-1.0,[-0.7696622  -0.01895751],0
50,[-0.7696622  -0.01895751],0,-1.0,[-0.78793734 -0.01827513],0
50,[-0.78793734 -0.01827513],0,-1.0,[-0.8054313  -0.01749395],0
50,[-0.8054313  -0.01749395],0,-1.0,[-0.8220545 -0.0166232],0
50,[-0.8220545 -0.0166232],0,-1.0,[-0.8377266 -0.0156721],0
50,[-0.8377266 -0.0156721],0,-1.0,[-0.8523763 -0.0146497],0
50,[-0.8523763 -0.0146497],0,-1.0,[-0.865941   -0.01356468],0
50,[-0.865941   -0.01356468],0,-1.0,[-0.87836623 -0.01242527],0
50,[-0.87836623 -0.01242527],0,-1.0,[-0.88960534 -0.01123914],0
50,[-0.88960534 -0.01123914],0,-1.0,[-0.89961874 -0.01001337],0
50,[-0.89961874 -0.01001337],0,-1.0,[-0.9083732  -0.00875441],0
50,[-0.9083732  -0.00875441],0,-1.0,[-0.9158413  -0.00746811],0
50,[-0.9158413  -0.00746811],0,-1.0,[-0.922001   -0.00615973],0
50,[-0.922001   -0.00615973],1,-1.0,[-0.925835 -0.003834],0
50,[-0.925835 -0.003834],1,-1.0,[-0.9273329  -0.00149787],0
50,[-0.9273329  -0.00149787],1,-1.0,[-9.264906e-01  8.422254e-04],0
50,[-9.264906e-01  8.422254e-04],1,-1.0,[-0.9233105   0.00318009],0
50,[-0.9233105   0.00318009],1,-1.0,[-0.91780114  0.00550941],0
50,[-0.91780114  0.00550941],1,-1.0,[-0.90997773  0.0078234 ],0
50,[-0.90997773  0.0078234 ],1,-1.0,[-0.8998632   0.01011454],0
50,[-0.8998632   0.01011454],1,-1.0,[-0.8874889   0.01237428],0
50,[-0.8874889   0.01237428],1,-1.0,[-0.87289613  0.01459278],0
50,[-0.87289613  0.01459278],1,-1.0,[-0.8561374   0.01675871],0
50,[-0.8561374   0.01675871],1,-1.0,[-0.83727825  0.01885916],0
50,[-0.83727825  0.01885916],1,-1.0,[-0.8163987   0.02087959],0
50,[-0.8163987   0.02087959],1,-1.0,[-0.7935948   0.02280388],0
50,[-0.7935948   0.02280388],1,-1.0,[-0.7689802   0.02461458],0
50,[-0.7689802   0.02461458],1,-1.0,[-0.74268705  0.02629317],0
50,[-0.74268705  0.02629317],1,-1.0,[-0.71486646  0.02782055],0
50,[-0.71486646  0.02782055],1,-1.0,[-0.68568885  0.02917763],0
50,[-0.68568885  0.02917763],1,-1.0,[-0.6553429   0.03034596],0
50,[-0.6553429   0.03034596],1,-1.0,[-0.62403435  0.03130851],0
50,[-0.62403435  0.03130851],1,-1.0,[-0.5919839   0.03205043],0
50,[-0.5919839   0.03205043],1,-1.0,[-0.5594242   0.03255973],0
50,[-0.5594242   0.03255973],1,-1.0,[-0.5265963   0.03282791],0
50,[-0.5265963   0.03282791],1,-1.0,[-0.4937459   0.03285039],0
50,[-0.4937459   0.03285039],1,-1.0,[-0.46111912  0.03262679],0
50,[-0.46111912  0.03262679],1,-1.0,[-0.42895818  0.03216093],0
50,[-0.42895818  0.03216093],1,-1.0,[-0.39749756  0.03146063],0
50,[-0.39749756  0.03146063],1,-1.0,[-0.3669603   0.03053727],0
50,[-0.3669603   0.03053727],1,-1.0,[-0.33755505  0.02940524],0
50,[-0.33755505  0.02940524],1,-1.0,[-0.3094738   0.02808123],0
50,[-0.3094738   0.02808123],2,-1.0,[-0.28189033  0.02758349],0
50,[-0.28189033  0.02758349],2,-1.0,[-0.25496492  0.02692541],0
50,[-0.25496492  0.02692541],2,-1.0,[-0.22884314  0.02612178],0
50,[-0.22884314  0.02612178],2,-1.0,[-0.20365499  0.02518815],0
50,[-0.20365499  0.02518815],2,-1.0,[-0.17951459  0.02414041],0
50,[-0.17951459  0.02414041],2,-1.0,[-0.1565203   0.02299427],0
50,[-0.1565203   0.02299427],2,-1.0,[-0.13475546  0.02176485],0
50,[-0.13475546  0.02176485],2,-1.0,[-0.11428908  0.02046638],0
50,[-0.11428908  0.02046638],1,-1.0,[-0.09617719  0.01811189],0
50,[-0.09617719  0.01811189],0,-1.0,[-0.08146196  0.01471523],0
50,[-0.08146196  0.01471523],0,-1.0,[-0.07017244  0.01128952],0
50,[-0.07017244  0.01128952],0,-1.0,[-0.06232774  0.00784471],0
50,[-0.06232774  0.00784471],0,-1.0,[-0.05793945  0.00438829],0
50,[-0.05793945  0.00438829],0,-1.0,[-0.05701349  0.00092596],0
50,[-0.05701349  0.00092596],0,-1.0,[-0.05955106 -0.00253756],0
50,[-0.05955106 -0.00253756],1,-1.0,[-0.06454883 -0.00499777],0
50,[-0.06454883 -0.00499777],1,-1.0,[-0.07199988 -0.00745105],0
50,[-0.07199988 -0.00745105],0,-1.0,[-0.08289283 -0.01089295],0
50,[-0.08289283 -0.01089295],0,-1.0,[-0.09720888 -0.01431605],0
50,[-0.09720888 -0.01431605],0,-1.0,[-0.11491937 -0.01771049],0
50,[-0.11491937 -0.01771049],0,-1.0,[-0.13598275 -0.02106339],0
50,[-0.13598275 -0.02106339],0,-1.0,[-0.16034098 -0.02435823],0
50,[-0.16034098 -0.02435823],1,-1.0,[-0.18691552 -0.02657453],0
50,[-0.18691552 -0.02657453],1,-1.0,[-0.2156072  -0.02869168],0
50,[-0.2156072  -0.02869168],1,-1.0,[-0.24629389 -0.03068669],0
50,[-0.24629389 -0.03068669],1,-1.0,[-0.27882862 -0.03253474],0
50,[-0.27882862 -0.03253474],1,-1.0,[-0.31303856 -0.03420993],0
50,[-0.31303856 -0.03420993],1,-1.0,[-0.34872475 -0.03568619],0
50,[-0.34872475 -0.03568619],1,-1.0,[-0.38566315 -0.0369384 ],0
50,[-0.38566315 -0.0369384 ],1,-1.0,[-0.42360678 -0.03794365],0
50,[-0.42360678 -0.03794365],1,-1.0,[-0.46228918 -0.03868239],0
50,[-0.46228918 -0.03868239],1,-1.0,[-0.5014288  -0.03913962],0
50,[-0.5014288  -0.03913962],1,-1.0,[-0.5407346  -0.03930578],0
50,[-0.5407346  -0.03930578],1,-1.0,[-0.5799119  -0.03917731],0
50,[-0.5799119  -0.03917731],1,-1.0,[-0.61866885 -0.03875697],0
50,[-0.61866885 -0.03875697],1,-1.0,[-0.6567224  -0.03805357],0
50,[-0.6567224  -0.03805357],1,-1.0,[-0.6938039  -0.03708148],0
50,[-0.6938039  -0.03708148],1,-1.0,[-0.7296636  -0.03585969],0
50,[-0.7296636  -0.03585969],1,-1.0,[-0.7640744  -0.03441078],0
50,[-0.7640744  -0.03441078],1,-1.0,[-0.796834   -0.03275964],0
50,[-0.796834   -0.03275964],1,-1.0,[-0.8277663  -0.03093227],0
50,[-0.8277663  -0.03093227],1,-1.0,[-0.856721   -0.02895468],0
50,[-0.856721   -0.02895468],1,-1.0,[-0.8835728  -0.02685186],0
50,[-0.8835728  -0.02685186],1,-1.0,[-0.9082199  -0.02464706],0
50,[-0.9082199  -0.02464706],1,-1.0,[-0.9305811  -0.02236122],0
50,[-0.9305811  -0.02236122],1,-1.0,[-0.95059377 -0.02001266],0
50,[-0.95059377 -0.02001266],1,-1.0,[-0.9682107  -0.01761691],0
50,[-0.9682107  -0.01761691],2,-1.0,[-0.98239744 -0.01418677],0
50,[-0.98239744 -0.01418677],2,-1.0,[-0.9931313  -0.01073386],0
50,[-0.9931313  -0.01073386],2,-1.0,[-1.000398   -0.00726668],0
50,[-1.000398   -0.00726668],2,-1.0,[-1.0041893  -0.00379128],0
50,[-1.0041893  -0.00379128],2,-1.0,[-1.0045013e+00 -3.1205724e-04],0
50,[-1.0045013e+00 -3.1205724e-04],2,-1.0,[-1.0013338   0.00316746],0
50,[-1.0013338   0.00316746],2,-1.0,[-0.99469     0.00664384],0
50,[-0.99469     0.00664384],2,-1.0,[-0.9845771   0.01011288],0
50,[-0.9845771   0.01011288],2,-1.0,[-0.97100824  0.0135689 ],0
50,[-0.97100824  0.0135689 ],2,-1.0,[-0.95400435  0.01700388],0
50,[-0.95400435  0.01700388],2,-1.0,[-0.93359756  0.02040681],0
50,[-0.93359756  0.02040681],2,-1.0,[-0.9098345   0.02376303],0
50,[-0.9098345   0.02376303],2,-1.0,[-0.8827808   0.02705374],0
50,[-0.8827808   0.02705374],2,-1.0,[-0.85252506  0.03025574],0
50,[-0.85252506  0.03025574],2,-1.0,[-0.8191837   0.03334137],0
50,[-0.8191837   0.03334137],2,-1.0,[-0.78290474  0.03627893],0
50,[-0.78290474  0.03627893],2,-1.0,[-0.74387133  0.03903343],0
50,[-0.74387133  0.03903343],2,-1.0,[-0.70230347  0.04156784],0
50,[-0.70230347  0.04156784],2,-1.0,[-0.65845865  0.04384483],0
50,[-0.65845865  0.04384483],2,-1.0,[-0.6126297   0.04582892],0
50,[-0.6126297   0.04582892],2,-1.0,[-0.565141    0.04748873],0
50,[-0.565141    0.04748873],2,-1.0,[-0.5163415  0.0487995],0
50,[-0.5163415  0.0487995],2,-1.0,[-0.46659642  0.04974507],0
50,[-0.46659642  0.04974507],2,-1.0,[-0.41627678  0.05031963],0
50,[-0.41627678  0.05031963],2,-1.0,[-0.36574823  0.05052855],0
50,[-0.36574823  0.05052855],2,-1.0,[-0.3153598   0.05038843],0
50,[-0.3153598   0.05038843],2,-1.0,[-0.26543355  0.04992626],0
50,[-0.26543355  0.04992626],2,-1.0,[-0.21625568  0.04917787],0
50,[-0.21625568  0.04917787],2,-1.0,[-0.16806988  0.0481858 ],0
50,[-0.16806988  0.0481858 ],2,-1.0,[-0.12107298  0.04699691],0
50,[-0.12107298  0.04699691],2,-1.0,[-0.07541297  0.04566001],0
50,[-0.07541297  0.04566001],2,-1.0,[-0.03118925  0.04422372],0
50,[-0.03118925  0.04422372],2,-1.0,[0.01154541 0.04273465],0
50,[0.01154541 0.04273465],2,-1.0,[0.05278156 0.04123615],0
50,[0.05278156 0.04123615],2,-1.0,[0.09254899 0.03976743],0
50,[0.09254899 0.03976743],2,-1.0,[0.13091215 0.03836317],0
50,[0.13091215 0.03836317],2,-1.0,[0.16796567 0.03705351],0
50,[0.16796567 0.03705351],2,-1.0,[0.20382991 0.03586424],0
50,[0.20382991 0.03586424],2,-1.0,[0.23864716 0.03481726],0
50,[0.23864716 0.03481726],2,-1.0,[0.27257824 0.03393107],0
50,[0.27257824 0.03393107],2,-1.0,[0.3057996  0.03322138],0
50,[0.3057996  0.03322138],2,-1.0,[0.33850127 0.03270166],0
50,[0.33850127 0.03270166],2,-1.0,[0.37088495 0.03238368],0
50,[0.37088495 0.03238368],2,-1.0,[0.40316293 0.03227797],0
50,[0.40316293 0.03227797],2,-1.0,[0.43555716 0.03239423],0
50,[0.43555716 0.03239423],2,-1.0,[0.4682987  0.03274157],0
50,[0.4682987  0.03274157],2,-1.0,[0.50162745 0.03332872],1
51,"(array([-0.46620017,  0.        ], dtype=float32), {})",2,-1.0,[-0.46562853  0.00057163],0
51,[-0.46562853  0.00057163],2,-1.0,[-0.4644895   0.00113905],0
51,[-0.4644895   0.00113905],2,-1.0,[-0.46279144  0.00169805],0
51,[-0.46279144  0.00169805],2,-1.0,[-0.4605469   0.00224452],0
51,[-0.4605469   0.00224452],1,-1.0,[-0.45877248  0.00177444],0
51,[-0.45877248  0.00177444],1,-1.0,[-0.45748118  0.0012913 ],0
51,[-0.45748118  0.0012913 ],1,-1.0,[-0.4566825   0.00079867],0
51,[-0.4566825   0.00079867],1,-1.0,[-4.5638233e-01  3.0015953e-04],0
51,[-4.5638233e-01  3.0015953e-04],1,-1.0,[-4.5658290e-01 -2.0055413e-04],0
51,[-4.5658290e-01 -2.0055413e-04],0,-1.0,[-0.4582827  -0.00169979],0
51,[-0.4582827  -0.00169979],0,-1.0,[-0.46146923 -0.00318654],0
51,[-0.46146923 -0.00318654],0,-1.0,[-0.46611905 -0.00464981],0
51,[-0.46611905 -0.00464981],0,-1.0,[-0.47219783 -0.00607878],0
